"","sample.PCR","sample","rep","count","taxon","taxonomic_level","SampleCode","Sample_label","Sample_rep","Sample_date","Extraction_date"
"1741","e00359-B","e00359","B",19,"Oligocottus","genus","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1742","e00359-B","e00359","B",8,"Homo_sapiens","species","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1743","e00359-C","e00359","C",524,"Clupeidae","family","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1744","e00359-C","e00359","C",12600,"Salmonidae","family","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1745","e00359-C","e00359","C",1857,"Cymatogaster_aggregata","species","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1746","e00359-C","e00359","C",1429,"Pholis","genus","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1747","e00359-C","e00359","C",18,"Ammodytidae","family","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1748","e00359-C","e00359","C",471,"Anoplarchus","genus","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1749","e00359-C","e00359","C",119,"Sebastidae","family","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1750","e00359-C","e00359","C",717,"Oncorhynchus","genus","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1751","e00359-C","e00359","C",884,"Artedius_fenestralis","species","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1752","e00359-C","e00359","C",495,"Stichaeidae","family","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1753","e00359-C","e00359","C",585,"Aulorhynchus_flavidus","species","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1754","e00359-C","e00359","C",450,"Hemilepidotus","genus","2021_NFEI_B_1","Cole island mixed","1","8/9/21","11/22/21"
"1755","e00360-A","e00360","A",4,"Salmonidae","family","Extraction blank","","","","11/22/21"
"1756","e00360-A","e00360","A",1,"Pholis","genus","Extraction blank","","","","11/22/21"
"1757","e00360-A","e00360","A",2,"Gasterosteus","genus","Extraction blank","","","","11/22/21"
"1758","e00360-A","e00360","A",2,"Oncorhynchus","genus","Extraction blank","","","","11/22/21"
"1759","e00360-B","e00360","B",2,"Clupeidae","family","Extraction blank","","","","11/22/21"
"1760","e00360-B","e00360","B",20,"Salmonidae","family","Extraction blank","","","","11/22/21"
"1761","e00360-B","e00360","B",2,"Pholis","genus","Extraction blank","","","","11/22/21"
"1762","e00360-B","e00360","B",2,"Hemilepidotus","genus","Extraction blank","","","","11/22/21"
"1763","e00360-C","e00360","C",10,"Salmonidae","family","Extraction blank","","","","11/22/21"
"1764","e00360-C","e00360","C",2,"Cymatogaster_aggregata","species","Extraction blank","","","","11/22/21"
"1765","e00360-C","e00360","C",1,"Anoplarchus","genus","Extraction blank","","","","11/22/21"
"1766","e00360-C","e00360","C",1,"Artedius_fenestralis","species","Extraction blank","","","","11/22/21"
"1767","e00361-A","e00361","A",8,"Clupeidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1768","e00361-A","e00361","A",5936,"Salmonidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1769","e00361-A","e00361","A",861,"Cymatogaster_aggregata","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1770","e00361-A","e00361","A",1027,"Pholis","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1771","e00361-A","e00361","A",225,"Ammodytidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1772","e00361-A","e00361","A",179,"Anoplarchus","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1773","e00361-A","e00361","A",413,"Syngnathus_leptorhynchus","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1774","e00361-A","e00361","A",126,"Cottidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1775","e00361-A","e00361","A",278,"Oncorhynchus","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1776","e00361-B","e00361","B",14409,"Salmonidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1777","e00361-B","e00361","B",1132,"Cymatogaster_aggregata","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1778","e00361-B","e00361","B",3242,"Pholis","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1779","e00361-B","e00361","B",200,"Ammodytidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1780","e00361-B","e00361","B",643,"Anoplarchus","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1781","e00361-B","e00361","B",1212,"Oncorhynchus","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1782","e00361-B","e00361","B",278,"Syngnathus_leptorhynchus","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1783","e00361-B","e00361","B",1053,"Artedius_fenestralis","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1784","e00361-B","e00361","B",685,"Stichaeidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1785","e00361-B","e00361","B",588,"Aulorhynchus_flavidus","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1786","e00361-B","e00361","B",742,"Sebastidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1787","e00361-B","e00361","B",851,"Pleuronectidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1788","e00361-B","e00361","B",15,"Homo_sapiens","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1789","e00361-C","e00361","C",612,"Clupeidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1790","e00361-C","e00361","C",15549,"Salmonidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1791","e00361-C","e00361","C",692,"Cymatogaster_aggregata","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1792","e00361-C","e00361","C",4515,"Pholis","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1793","e00361-C","e00361","C",449,"Ammodytidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1794","e00361-C","e00361","C",456,"Anoplarchus","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1795","e00361-C","e00361","C",692,"Syngnathus_leptorhynchus","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1796","e00361-C","e00361","C",77,"Stichaeidae","family","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1797","e00361-C","e00361","C",585,"Hexagrammos","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1798","e00361-C","e00361","C",478,"Aulorhynchus_flavidus","species","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1799","e00361-C","e00361","C",627,"Oncorhynchus","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1800","e00361-C","e00361","C",2,"Oligocottus","genus","2021_NFEI_B_2","Cole island mixed","2","8/9/21","11/22/21"
"1801","e00362-A","e00362","A",486,"Clupeidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1802","e00362-A","e00362","A",7095,"Salmonidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1803","e00362-A","e00362","A",194,"Cymatogaster_aggregata","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1804","e00362-A","e00362","A",1991,"Pholis","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1805","e00362-A","e00362","A",322,"Ammodytidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1806","e00362-A","e00362","A",542,"Gasterosteus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1807","e00362-A","e00362","A",593,"Anoplarchus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1808","e00362-A","e00362","A",265,"Syngnathus_leptorhynchus","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1809","e00362-A","e00362","A",5,"Cottidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1810","e00362-A","e00362","A",172,"Hemilepidotus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1811","e00362-A","e00362","A",201,"Oncorhynchus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1812","e00362-A","e00362","A",49,"Oligocottus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1813","e00362-A","e00362","A",309,"Artedius_fenestralis","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1814","e00362-B","e00362","B",14139,"Salmonidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1815","e00362-B","e00362","B",675,"Cymatogaster_aggregata","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1816","e00362-B","e00362","B",5422,"Pholis","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1817","e00362-B","e00362","B",486,"Ammodytidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1818","e00362-B","e00362","B",1030,"Gasterosteus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1819","e00362-B","e00362","B",773,"Anoplarchus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1820","e00362-B","e00362","B",625,"Syngnathus_leptorhynchus","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1821","e00362-B","e00362","B",319,"Artedius_fenestralis","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1822","e00362-B","e00362","B",720,"Cottidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1823","e00362-B","e00362","B",769,"Hemilepidotus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1824","e00362-B","e00362","B",146,"Pleuronectidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1825","e00362-B","e00362","B",1237,"Oncorhynchus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1826","e00362-B","e00362","B",533,"Brosmophycis_marginata","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1827","e00362-B","e00362","B",280,"Leptocottus_armatus","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1828","e00362-B","e00362","B",267,"Agonidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1829","e00362-C","e00362","C",1,"Clupeidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1830","e00362-C","e00362","C",16094,"Salmonidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1831","e00362-C","e00362","C",441,"Cymatogaster_aggregata","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1832","e00362-C","e00362","C",6009,"Pholis","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1833","e00362-C","e00362","C",1603,"Ammodytidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1834","e00362-C","e00362","C",875,"Gasterosteus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1835","e00362-C","e00362","C",1,"Actinopteri","class","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1836","e00362-C","e00362","C",732,"Anoplarchus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1837","e00362-C","e00362","C",1788,"Syngnathus_leptorhynchus","species","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1838","e00362-C","e00362","C",421,"Cottidae","family","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1839","e00362-C","e00362","C",768,"Hemilepidotus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1840","e00362-C","e00362","C",948,"Oncorhynchus","genus","2021_NFEI_B_3","Cole island mixed","3","8/9/21","11/22/21"
"1841","e00363-A","e00363","A",1679,"Oncorhynchus","genus","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1842","e00363-A","e00363","A",16,"Homo_sapiens","species","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1843","e00363-B","e00363","B",4179,"Oncorhynchus","genus","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1844","e00363-B","e00363","B",5,"Clupeidae","family","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1845","e00363-B","e00363","B",5,"Pholis","genus","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1846","e00363-B","e00363","B",4,"Sebastidae","family","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1847","e00363-C","e00363","C",10,"Clupeidae","family","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1848","e00363-C","e00363","C",2,"Pholis","genus","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1849","e00363-C","e00363","C",4,"Ammodytidae","family","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1850","e00363-C","e00363","C",2,"Anoplarchus","genus","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1851","e00363-C","e00363","C",7012,"Oncorhynchus","genus","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1852","e00363-C","e00363","C",1,"Homo_sapiens","species","2021_NFEI_B_4","Cole island mixed","control","8/9/21","11/22/21"
"1853","e00364-A","e00364","A",1793,"Clupeidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1854","e00364-A","e00364","A",2078,"Salmonidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1855","e00364-A","e00364","A",575,"Cymatogaster_aggregata","species","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1856","e00364-A","e00364","A",874,"Syngnathus_leptorhynchus","species","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1857","e00364-A","e00364","A",197,"Cottidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1858","e00364-A","e00364","A",408,"Pleuronectidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1859","e00364-A","e00364","A",189,"Oncorhynchus","genus","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1860","e00364-A","e00364","A",184,"Leptocottus_armatus","species","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1861","e00364-B","e00364","B",6168,"Clupeidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1862","e00364-B","e00364","B",5942,"Salmonidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1863","e00364-B","e00364","B",2807,"Cymatogaster_aggregata","species","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1864","e00364-B","e00364","B",698,"Pholis","genus","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1865","e00364-B","e00364","B",1909,"Cottidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1866","e00364-B","e00364","B",396,"Enophrys_bison","species","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1867","e00364-B","e00364","B",23,"Actinopteri","class","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1868","e00364-B","e00364","B",2065,"Pleuronectidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1869","e00364-B","e00364","B",748,"Oncorhynchus","genus","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1870","e00364-C","e00364","C",5337,"Clupeidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1871","e00364-C","e00364","C",7957,"Salmonidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1872","e00364-C","e00364","C",3264,"Cymatogaster_aggregata","species","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1873","e00364-C","e00364","C",1556,"Pholis","genus","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1874","e00364-C","e00364","C",971,"Cottidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1875","e00364-C","e00364","C",2187,"Sebastidae","family","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1876","e00364-C","e00364","C",611,"Oncorhynchus","genus","2021_BOST_A_1","Bostwick inlet eel","1","8/12/21","11/22/21"
"1877","e00365-A","e00365","A",2016,"Clupeidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1878","e00365-A","e00365","A",2344,"Salmonidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1879","e00365-A","e00365","A",712,"Cymatogaster_aggregata","species","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1880","e00365-A","e00365","A",2,"Gasterosteus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1881","e00365-A","e00365","A",153,"Oncorhynchus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1882","e00365-A","e00365","A",355,"Cottidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1883","e00365-A","e00365","A",264,"Anoplarchus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1884","e00365-A","e00365","A",6,"Oligocottus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1885","e00365-B","e00365","B",3231,"Clupeidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1886","e00365-B","e00365","B",6486,"Salmonidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1887","e00365-B","e00365","B",1901,"Cymatogaster_aggregata","species","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1888","e00365-B","e00365","B",608,"Gasterosteus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1889","e00365-B","e00365","B",1263,"Anoplarchus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1890","e00365-B","e00365","B",294,"Hexagrammos","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1891","e00365-B","e00365","B",820,"Actinopteri","class","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1892","e00365-B","e00365","B",1138,"Pleuronectidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1893","e00365-B","e00365","B",38,"Oncorhynchus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1894","e00365-B","e00365","B",9,"Oligocottus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1895","e00365-C","e00365","C",4046,"Clupeidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1896","e00365-C","e00365","C",5483,"Salmonidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1897","e00365-C","e00365","C",1098,"Pholis","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1898","e00365-C","e00365","C",357,"Gasterosteus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1899","e00365-C","e00365","C",626,"Cottidae","family","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1900","e00365-C","e00365","C",2,"Anoplarchus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1901","e00365-C","e00365","C",33,"Oncorhynchus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1902","e00365-C","e00365","C",32,"Oligocottus","genus","2021_BOST_A_2","Bostwick inlet eel","2","8/12/21","11/22/21"
"1903","e00366-A","e00366","A",1403,"Clupeidae","family","2021_BOST_A_3","Bostwick inlet eel","3","8/12/21","11/22/21"
"1904","e00366-A","e00366","A",2189,"Salmonidae","family","2021_BOST_A_3","Bostwick inlet eel","3","8/12/21","11/22/21"
"1905","e00366-A","e00366","A",863,"Cymatogaster_aggregata","species","2021_BOST_A_3","Bostwick inlet eel","3","8/12/21","11/22/21"
"1906","e00366-A","e00366","A",871,"Pholis","genus","2021_BOST_A_3","Bostwick inlet eel","3","8/12/21","11/22/21"
"1907","e00366-A","e00366","A",760,"Cottidae","family","2021_BOST_A_3","Bostwick inlet eel","3","8/12/21","11/22/21"
